id,name,cost,ict_index,total_points,points_per_game,form,status,starts_per_90,position,team
450,Kobbie Mainoo,52,15.6,13,1.9,0.0,d,1.1,MID,MUN
451,Tyrell Malacia,44,0.0,0,0.0,0.0,d,0.0,DEF,MUN
452,Lisandro Martínez,44,27.7,23,2.6,1.3,a,1.02,DEF,MUN
453,Scott McTominay,49,0.9,2,1.0,0.0,u,0.0,MID,MUN
454,Mason Mount,63,10.8,3,1.0,0.0,a,1.25,MID,MUN
455,André Onana,50,24.0,44,4.4,1.7,a,1.0,GKP,MUN
456,Facundo Pellistri Rebollo,50,0.0,0,0.0,0.0,u,0.0,MID,MUN
457,Marcus Rashford,69,43.7,29,2.9,3.0,a,1.16,MID,MUN
458,Luke Shaw,49,0.0,0,0.0,0.0,i,0.0,DEF,MUN
459,Joshua Zirkzee,66,33.3,22,2.2,2.0,a,0.87,FWD,MUN
460,Leny Yoro,43,0.0,0,0.0,0.0,d,0.0,DEF,MUN
461,Matthijs de Ligt,50,34.7,29,2.9,1.3,a,0.94,DEF,MUN
462,Noussair Mazraoui,45,29.0,31,3.1,1.7,a,1.11,DEF,MUN
463,Toby Collyer,45,2.9,1,1.0,0.0,a,0.0,MID,MUN
464,Ethan Wheatley,45,0.0,0,0.0,0.0,a,0.0,FWD,MUN
465,Manuel Ugarte,49,2.6,5,1.0,0.7,a,0.96,MID,MUN
466,Jack Fletcher,45,0.0,0,0.0,0.0,a,0.0,MID,MUN
467,Harry Amass,40,0.0,0,0.0,0.0,a,0.0,DEF,MUN
468,Jayce Fitzgerald,45,0.0,0,0.0,0.0,a,0.0,MID,MUN
469,Alex Murphy,40,0.0,0,0.0,0.0,a,0.0,DEF,NEW
470,Miguel Almirón Rejala,56,5.3,6,1.2,1.0,a,0.88,MID,NEW
471,Harvey Barnes,64,44.6,42,4.2,1.3,a,0.94,MID,NEW
472,Sven Botman,44,0.0,0,0.0,0.0,i,0.0,DEF,NEW
473,Bruno Guimarães Rodriguez Moura,62,33.9,26,2.6,2.3,a,1.01,MID,NEW
474,Dan Burn,44,25.0,26,2.6,2.7,a,1.0,DEF,NEW
475,Martin Dúbravka,43,0.0,0,0.0,0.0,a,0.0,GKP,NEW
476,Anthony Gordon,72,68.2,37,4.1,2.7,a,1.06,MID,NEW
477,Lewis Hall,43,42.2,30,3.0,4.3,a,0.91,DEF,NEW
478,Isaac Hayden,45,0.0,0,0.0,0.0,a,0.0,MID,NEW
479,Alexander Isak,83,53.2,36,4.5,5.7,a,1.07,FWD,NEW
480,Jacob Murphy,50,26.4,19,2.1,1.0,d,1.09,MID,NEW
481,Joelinton Cássio Apolinário de Lira,60,46.2,26,2.6,2.3,a,1.08,MID,NEW
482,Lloyd Kelly,43,7.9,10,1.4,0.7,a,1.32,DEF,NEW
483,Emil Krafth,44,6.6,10,3.3,0.0,a,0.75,DEF,NEW
484,Garang Kuol,45,0.0,0,0.0,0.0,a,0.0,MID,NEW
485,Jamaal Lascelles,45,0.0,0,0.0,0.0,i,0.0,DEF,NEW
486,Jamal Lewis,40,0.0,0,0.0,0.0,u,0.0,DEF,NEW
487,Tino Livramento,45,19.1,25,2.5,3.3,a,1.02,DEF,NEW
488,Sean Longstaff,47,10.1,13,1.4,1.3,a,1.07,MID,NEW
489,Lewis Miley,50,0.0,0,0.0,0.0,a,0.0,MID,NEW
490,Odysseas Vlachodimos,43,0.0,0,0.0,0.0,a,0.0,GKP,NEW
491,Nick Pope,50,28.8,41,4.1,3.3,a,1.0,GKP,NEW
492,John Ruddy,40,0.0,0,0.0,0.0,a,0.0,GKP,NEW
493,Fabian Schär,54,21.0,20,2.5,2.3,a,1.1,DEF,NEW
494,Matt Targett,40,0.0,0,0.0,0.0,d,0.0,DEF,NEW
495,Sandro Tonali,55,17.9,10,1.2,1.0,a,0.93,MID,NEW
496,Kieran Trippier,56,12.1,13,2.6,0.0,i,0.97,DEF,NEW
497,Joe White,45,0.0,0,0.0,0.0,u,0.0,MID,NEW
498,Joe Willock,48,19.9,12,1.5,1.3,a,0.71,MID,NEW
499,Callum Wilson,69,0.0,0,0.0,0.0,i,0.0,FWD,NEW
500,Miodrag Pivaš,40,0.0,0,0.0,0.0,u,0.0,DEF,NEW
501,William Osula,50,0.3,3,1.0,0.7,a,0.0,FWD,NEW
502,Álex Moreno Lopera,44,18.9,26,3.7,5.3,a,1.2,DEF,NFO
503,Ola Aina,47,31.0,47,4.7,7.7,a,1.05,DEF,NFO
504,Elliot Anderson,50,49.2,27,2.7,3.3,a,1.21,MID,NFO
505,Taiwo Awoniyi,56,5.0,7,1.0,1.0,a,0.86,FWD,NFO
506,Willy Boly,43,4.9,3,1.5,0.0,a,0.99,DEF,NFO
507,Josh Bowler,45,0.0,0,0.0,0.0,u,0.0,MID,NFO
508,Carlos Miguel dos Santos Pereira,43,0.0,0,0.0,0.0,a,0.0,GKP,NFO
509,Eric da Silva Moreira,45,0.0,1,1.0,0.3,a,0.0,MID,NFO
510,Danilo dos Santos de Oliveira,47,0.0,1,1.0,0.0,i,6.43,MID,NFO
511,Emmanuel Dennis,49,0.0,0,0.0,0.0,a,0.0,FWD,NFO
512,Nicolás Domínguez,48,19.7,10,1.2,2.0,a,1.01,MID,NFO
513,Anthony Elanga,52,32.5,20,2.0,2.7,a,1.13,MID,NFO
514,Morgan Gibbs-White,63,45.9,20,2.9,1.0,a,1.11,MID,NFO
515,Callum Hudson-Odoi,54,58.8,37,3.7,5.0,a,0.99,MID,NFO
516,Alex Mighten,45,0.0,0,0.0,0.0,u,0.0,MID,NFO
517,Murillo Santiago Costa dos Santos,45,34.8,37,3.7,5.3,a,1.0,DEF,NFO
518,Neco Williams,44,21.7,13,1.4,0.7,a,0.73,DEF,NFO
519,Omar Richards,45,0.0,0,0.0,0.0,u,0.0,DEF,NFO
520,Lewis O'Brien,50,0.0,0,0.0,0.0,u,0.0,MID,NFO
521,Andrew Omobamidele,43,0.0,0,0.0,0.0,a,0.0,DEF,NFO
522,Jonathan Panzo,40,0.0,0,0.0,0.0,u,0.0,DEF,NFO
523,Ibrahim Sangaré,44,7.4,4,1.3,0.0,i,1.27,MID,NFO
524,Matz Sels,46,21.2,48,4.8,7.3,a,1.0,GKP,NFO
525,Harry Toffolo,43,1.9,1,1.0,0.0,a,0.0,DEF,NFO
526,Hwang Ui-jo,45,0.0,0,0.0,0.0,u,0.0,FWD,NFO
527,Chris Wood,65,69.7,66,6.6,9.0,a,1.13,FWD,NFO
528,Joe Worrall,45,0.0,0,0.0,0.0,u,0.0,DEF,NFO
529,Ryan Yates,49,38.5,29,2.9,4.7,a,0.75,MID,NFO
530,James Ward-Prowse,62,7.0,6,1.2,0.0,a,1.19,MID,NFO
531,Nikola Milenković,45,26.0,35,3.9,4.3,a,1.0,DEF,NFO
532,João Pedro Ferreira Silva,59,14.4,11,1.2,1.0,a,0.0,MID,NFO
533,Ramón Sosa,55,14.2,11,1.8,1.0,a,0.0,MID,NFO
534,Felipe Rodrigues da Silva,45,3.3,5,1.0,0.7,a,0.0,DEF,NFO
535,Aaron Ramsdale,44,24.8,26,3.2,4.7,a,1.0,GKP,SOU
536,Cameron Archer,50,32.5,25,2.5,4.3,a,0.86,FWD,SOU
537,Lesley Ugochukwu,45,5.0,5,1.2,0.3,a,1.29,MID,SOU
538,Ryan Fraser,48,3.0,1,0.2,-0.7,d,1.29,MID,SOU
539,Carlos Alcaraz Durán,49,4.3,1,1.0,0.0,u,0.0,MID,SOU
540,Samuel Amo-Ameyaw,45,2.5,1,1.0,0.0,a,0.0,MID,SOU
541,Joe Aribo,49,28.7,21,2.3,3.7,a,0.86,MID,SOU
542,Adam Armstrong,51,20.5,13,1.9,2.3,a,0.99,FWD,SOU
543,Gavin Bazunu,43,0.0,0,0.0,0.0,i,0.0,GKP,SOU
544,Jan Bednarek,40,30.8,16,1.6,2.7,a,1.01,DEF,SOU
545,Armel Bella-Kotchap,39,0.0,0,0.0,0.0,a,0.0,DEF,SOU
546,James Bree,39,1.4,1,1.0,0.3,a,0.0,DEF,SOU
547,Shea Charles,45,0.0,0,0.0,0.0,u,0.0,MID,SOU
548,Samuel Edozie,49,5.1,1,0.5,0.0,u,0.0,MID,SOU
549,Ronnie Edwards,39,0.0,0,0.0,0.0,a,0.0,DEF,SOU
550,Taylor Harwood-Bellis,41,40.9,22,2.2,2.7,a,1.05,DEF,SOU
551,Kamaldeen Sulemana,50,1.2,2,1.0,0.7,a,0.0,MID,SOU
552,Adam Lallana,50,11.5,10,1.7,0.3,a,1.24,MID,SOU
553,Juan Larios López,40,0.0,0,0.0,0.0,a,0.0,DEF,SOU
554,Mateusz Lis,40,0.0,0,0.0,0.0,u,0.0,GKP,SOU
555,Joe Lumley,40,0.0,0,0.0,0.0,a,0.0,GKP,SOU
556,Ryan Manning,43,13.2,7,1.8,2.0,a,1.27,DEF,SOU
557,Sékou Mara,50,0.0,0,0.0,0.0,u,0.0,FWD,SOU
558,Alex McCarthy,44,5.2,6,3.0,0.0,a,1.0,GKP,SOU
559,Paul Onuachu,49,4.6,3,0.8,0.7,a,0.0,FWD,SOU
560,Will Smallbone,50,11.1,6,1.5,0.3,i,1.12,MID,SOU
561,Jack Stephens,40,12.0,10,1.7,2.7,a,1.05,DEF,SOU
562,Ross Stewart,45,2.1,3,0.8,0.0,i,0.69,FWD,SOU
563,Sugawara Yukinari,45,35.7,23,2.6,3.0,a,1.13,DEF,SOU
564,Charlie Taylor,39,9.5,5,1.0,0.3,a,0.87,DEF,SOU
565,Kyle Walker-Peters,44,33.4,21,2.6,5.0,a,1.01,DEF,SOU
566,Nathan Wood-Gordon,40,0.0,0,0.0,0.0,a,0.0,DEF,SOU
567,Maxwel Cornet,48,2.2,1,0.5,0.0,a,1.27,MID,SOU
568,Flynn Downes,48,39.1,17,1.7,2.0,a,1.0,MID,SOU
569,Ben Brereton Díaz,51,15.7,9,1.5,0.0,a,0.93,MID,SOU
570,Tyler Dibling,46,30.8,20,2.0,0.7,a,1.04,MID,SOU
571,Mateus Gonçalo Espanha Fernandes,50,28.8,18,2.0,1.7,a,1.02,MID,SOU
572,Dominic Solanke-Mitchell,77,56.9,41,5.1,6.7,a,1.02,FWD,TOT
573,Ashley Phillips,40,0.0,0,0.0,0.0,u,0.0,DEF,TOT
574,Brandon Austin,40,0.0,0,0.0,0.0,a,0.0,GKP,TOT
575,Rodrigo Bentancur,50,14.5,12,1.3,1.0,a,1.2,MID,TOT
576,Lucas Bergvall,44,5.3,5,1.0,0.0,a,0.0,MID,TOT
577,Yves Bissouma,49,22.4,24,3.4,4.3,a,0.92,MID,TOT
578,Bryan Gil Salvatierra,50,0.0,0,0.0,0.0,u,0.0,MID,TOT
579,Ben Davies,43,0.8,1,1.0,0.3,a,0.0,DEF,TOT
580,Alfie Devine,45,0.0,0,0.0,0.0,u,0.0,MID,TOT
581,Radu Drăgușin,43,4.3,4,1.3,0.7,a,0.95,DEF,TOT
582,Emerson Leite de Souza Junior,45,0.0,0,0.0,0.0,u,0.0,DEF,TOT
583,Fraser Forster,44,0.0,0,0.0,0.0,a,0.0,GKP,TOT
584,Archie Gray,47,1.2,5,1.0,0.7,a,0.0,MID,TOT
585,Pierre-Emile Højbjerg,50,0.0,0,0.0,0.0,u,0.0,MID,TOT
586,Brennan Johnson,67,71.7,47,4.7,3.7,a,1.03,MID,TOT
587,Dejan Kulusevski,63,82.1,39,3.9,5.0,a,1.05,MID,TOT
588,Giovani Lo Celso,49,0.0,0,0.0,0.0,u,0.0,MID,TOT
589,James Maddison,76,88.1,51,5.1,4.0,a,1.2,MID,TOT
590,Pedro Porro,55,60.6,31,3.1,1.7,a,1.0,DEF,TOT
591,Sergio Reguilón,42,0.0,0,0.0,0.0,a,0.0,DEF,TOT
592,Richarlison de Andrade,68,6.2,7,1.4,1.7,i,0.0,FWD,TOT
593,Cristian Romero,51,45.4,33,3.3,1.7,d,1.03,DEF,TOT
594,Pape Matar Sarr,48,22.7,17,1.7,2.3,a,0.72,MID,TOT
595,Dane Scarlett,45,0.0,0,0.0,0.0,u,0.0,FWD,TOT
596,Manor Solomon,54,0.0,0,0.0,0.0,u,0.0,MID,TOT
597,Son Heung-min,99,63.9,45,6.4,4.0,a,1.1,MID,TOT
598,Djed Spence,44,1.9,2,0.7,0.0,d,0.0,DEF,TOT
599,Destiny Udogie,49,39.5,22,2.2,3.0,a,1.09,DEF,TOT
600,Micky van de Ven,46,22.1,27,3.4,0.7,i,1.01,DEF,TOT
601,Alejo Véliz,50,0.0,0,0.0,0.0,u,0.0,FWD,TOT
602,Guglielmo Vicario,50,20.7,28,2.8,2.3,a,1.0,GKP,TOT
603,Timo Werner,62,17.1,13,1.9,0.7,d,0.75,MID,TOT
604,Alfie Whiteman,40,0.0,0,0.0,0.0,a,0.0,GKP,TOT
605,Will Lankshear,45,0.0,0,0.0,0.0,a,0.0,FWD,TOT
606,Mikey Moore,45,1.0,5,1.2,0.7,d,1.1,MID,TOT
607,Wilson Odobert,53,9.2,6,2.0,0.0,i,1.12,MID,TOT
608,Aaron Wan-Bissaka,44,31.9,12,1.3,1.0,a,0.96,DEF,WHU
609,Edson Álvarez Velázquez,50,12.4,6,0.8,0.3,s,1.11,MID,WHU
610,Michail Antonio,54,31.0,35,3.5,1.7,a,1.2,FWD,WHU
611,Alphonse Areola,44,16.0,15,1.9,-0.3,a,1.07,GKP,WHU
612,Jarrod Bowen,75,83.8,47,4.7,3.7,a,1.03,MID,WHU
613,Vladimír Coufal,43,3.5,9,2.2,0.0,a,0.91,DEF,WHU
614,Aaron Cresswell,40,1.8,3,0.8,0.0,a,0.0,DEF,WHU
615,George Earthy,45,0.0,0,0.0,0.0,u,0.0,MID,WHU
616,Emerson Palmieri dos Santos,44,31.7,13,1.3,0.7,a,1.18,DEF,WHU
617,Łukasz Fabiański,40,6.9,6,2.0,1.7,a,0.8,GKP,WHU
618,Wes Foderingham,44,0.0,0,0.0,0.0,a,0.0,GKP,WHU
619,Danny Ings,50,10.9,18,4.5,2.7,a,0.0,FWD,WHU
620,Max Kilman,45,32.7,21,2.1,1.0,a,1.0,DEF,WHU
621,Mohammed Kudus,62,52.8,23,2.9,1.3,s,1.09,MID,WHU
622,Luis Guilherme Lira dos Santos,47,0.0,1,1.0,0.0,a,0.0,MID,WHU
623,Lucas Tolentino Coelho de Lima,58,39.8,26,2.6,0.7,a,1.12,MID,WHU
624,Konstantinos Mavropanos,45,22.1,16,1.8,0.7,a,0.97,DEF,WHU
625,Nayef Aguerd,44,0.0,0,0.0,0.0,u,0.0,DEF,WHU
626,Tomáš Souček,50,42.2,29,3.2,0.7,a,0.96,MID,WHU
627,Kurt Zouma,44,0.0,0,0.0,0.0,u,0.0,DEF,WHU
628,Andy Irving,48,2.3,2,0.7,0.3,a,0.0,MID,WHU
629,Crysencio Summerville,57,22.7,15,1.7,3.0,a,0.69,MID,WHU
630,Guido Rodríguez,49,15.0,16,1.6,1.3,a,1.23,MID,WHU
631,Niclas Füllkrug,67,3.5,3,1.0,0.0,i,0.0,FWD,WHU
632,Jean-Clair Todibo,43,12.3,8,1.1,0.7,a,0.87,DEF,WHU
633,Kaelan Casey,40,0.0,0,0.0,0.0,a,0.0,DEF,WHU
634,Carlos Soler,50,9.7,4,0.6,0.7,a,0.38,MID,WHU
635,Sam Johnstone,44,16.6,10,2.0,0.0,a,1.0,GKP,WOL
636,Rayan Aït-Nouri,47,52.9,30,3.0,2.7,a,1.08,DEF,WOL
637,Boubacar Traoré,48,0.0,0,0.0,0.0,i,0.0,MID,WOL
638,Jean-Ricner Bellegarde,50,21.4,22,2.4,0.7,a,1.26,MID,WOL
639,Daniel Bentley,40,0.0,0,0.0,0.0,a,0.0,GKP,WOL
640,Francisco Jorge Tomás Oliveira,45,1.9,1,1.0,0.0,u,0.0,MID,WOL
641,Tawanda Chirewa,45,0.0,0,0.0,0.0,u,0.0,MID,WOL
642,Leon Chiwome,45,0.0,0,0.0,0.0,a,0.0,FWD,WOL
643,Luke Cundle,45,0.0,0,0.0,0.0,a,0.0,MID,WOL
644,Matheus Santos Carneiro Da Cunha,67,80.3,47,4.7,5.7,a,1.02,FWD,WOL
645,Craig Dawson,44,24.3,11,1.2,2.0,a,0.96,DEF,WOL
646,Matt Doherty,43,7.2,2,0.5,0.0,a,0.87,DEF,WOL
647,Tommy Doyle,48,10.7,13,1.6,2.7,a,0.69,MID,WOL
648,Fábio Silva,50,0.0,0,0.0,0.0,u,0.0,FWD,WOL
649,Nathan Fraser,45,0.0,0,0.0,0.0,u,0.0,FWD,WOL
650,Enso González,45,0.0,0,0.0,0.0,i,0.0,MID,WOL
651,Gonçalo Manuel Ganchinho Guedes,53,9.4,9,1.3,1.7,a,0.0,MID,WOL
652,Hugo Bueno López,45,0.0,0,0.0,0.0,u,0.0,DEF,WOL
653,Hwang Hee-chan,61,6.2,7,1.2,0.0,i,0.71,MID,WOL
654,Joe Hodge,45,0.0,0,0.0,0.0,u,0.0,MID,WOL
655,Ki-Jana Hoever,40,0.0,0,0.0,0.0,u,0.0,DEF,WOL
656,João Victor Gomes da Silva,49,27.0,23,2.3,4.3,a,1.07,MID,WOL
657,José Malheiro de Sá,43,14.8,7,1.4,2.0,a,1.0,GKP,WOL
658,Saša Kalajdžić,48,0.0,0,0.0,0.0,i,0.0,FWD,WOL
659,Tom King,40,0.0,0,0.0,0.0,a,0.0,GKP,WOL
660,Mario Lemina,50,37.1,28,2.8,1.3,a,1.02,MID,WOL
661,Yerson Mosquera,40,16.0,3,0.6,0.0,i,1.02,DEF,WOL
662,Nélson Cabral Semedo,45,29.4,11,1.4,1.7,a,1.04,DEF,WOL
663,Pedro Cardoso de Lima,40,0.0,0,0.0,0.0,a,0.0,DEF,WOL
664,Daniel Castelo Podence,55,0.4,2,1.0,0.0,u,0.0,MID,WOL
665,Rodrigo Martins Gomes,52,2.8,5,1.2,0.3,a,0.78,MID,WOL
666,Santiago Bueno,43,10.8,4,0.8,1.0,a,1.02,DEF,WOL
667,Pablo Sarabia,51,13.7,4,1.2,0.7,a,0.67,MID,WOL
668,Jørgen Strand Larsen,56,52.7,43,4.3,6.0,a,1.09,FWD,WOL
669,Toti António Gomes,43,15.3,6,0.8,0.7,a,1.11,DEF,WOL
670,Bastien Meupiyou,40,0.0,0,0.0,0.0,d,0.0,DEF,WOL
671,André Trindade da Costa Neto,50,10.9,8,1.1,0.7,a,1.24,MID,WOL
672,Carlos Roberto Forbs Borges,55,6.4,4,0.8,0.7,a,0.5,MID,WOL
673,Alfie Pond,40,0.0,0,0.0,0.0,a,0.0,DEF,WOL
